student_id,standard,subject,parent_involvement,term_marks,study_time,quiz_accuracy,assignment_score,attendance_rate,total_attendance_days,video_completion,practice_attempts,session_consistency,pause_frequency,rewind_frequency,extracurricular_hours,discipline_incidents,engagement_score,risk_level
1184,11th,History,Medium,89,93,0.7288793099942876,85,0.3130819184857787,68,0.6168610289834369,5,2,10,7,17,0,0.43741107826004144,MEDIUM
1185,9th,Mathematics,Medium,23,135,0.722961760189368,77,0.549821282648504,120,0.9037379391032556,1,7,6,1,3,0,0.5548285089746356,MEDIUM
1186,9th,Computer Science,High,77,230,0.5556153399374422,79,0.9160254577807831,201,0.29605647017802367,2,2,1,7,4,3,0.45175592140454285,MEDIUM
1187,10th,Science,High,48,7,0.5844963963338408,21,0.35659642312773276,78,0.9340922450335589,4,6,2,1,3,3,0.4363035646800903,HIGH
1188,11th,Computer Science,High,40,289,0.7683685721318291,55,0.4375964636971451,96,0.1878476669412274,15,1,0,8,18,0,0.6604724001098243,MEDIUM
1189,11th,Computer Science,High,45,250,0.32257161894495057,89,0.9850741217737136,216,0.8428927152005394,2,5,1,8,19,3,0.6971570860802158,MEDIUM
1190,10th,History,Medium,60,86,0.30836536142145043,79,0.893102168484244,196,0.8562919224719415,5,2,9,5,18,3,0.52385010232211,MEDIUM
1191,11th,Science,High,97,203,0.9549323415226492,42,0.9384444458586345,206,0.331983876608325,6,2,5,4,2,1,0.4834602173099967,MEDIUM
1192,11th,Mathematics,High,53,218,0.12492089808289784,66,0.39950809305872204,87,0.9620590671176206,9,1,1,6,19,2,0.7954902935137149,HIGH
1193,9th,Mathematics,High,63,240,0.22551891729866338,65,0.44792117127679143,98,0.4749388531405999,5,5,0,7,12,1,0.5766422079229067,HIGH
1194,11th,English,High,20,257,0.6132991835811232,99,0.7237916090462243,159,0.22713047871903444,1,1,7,7,19,2,0.4468521914876138,HIGH
1195,11th,Mathematics,Low,51,108,0.7640513548285137,63,0.6512167547018894,143,0.63254300574445,8,1,8,2,17,1,0.5036838689644467,MEDIUM
1196,10th,History,Medium,51,255,0.5841019746865106,38,0.5089523733829342,111,0.9969532336407396,1,4,6,2,5,0,0.7521146267896291,MEDIUM
1197,10th,Computer Science,Medium,70,281,0.41955759654839575,68,0.9186924098160725,202,0.9093623940633649,5,1,2,4,19,3,0.8050782909586793,MEDIUM
1198,12th,Computer Science,High,43,219,0.9801785074176708,77,0.930972030874901,204,0.35074254350359224,8,7,0,4,5,1,0.5389636840681036,MEDIUM
1199,9th,Computer Science,Low,63,82,0.7334674166195613,26,0.5041788071026279,110,0.6192879394405381,8,7,3,1,5,2,0.46371517577621524,MEDIUM
1200,11th,Science,Medium,95,106,0.8482517569603711,60,0.40902719841435786,89,0.20383089370913496,1,7,9,4,16,3,0.23619902415032065,MEDIUM
1201,11th,Mathematics,Medium,56,68,0.13622218676938366,97,0.4043646945392194,88,0.5156603239033805,8,5,10,0,16,3,0.40359746289468557,HIGH
1202,12th,History,High,85,96,0.31232809942604534,34,0.6390976367743573,140,0.5707630609220633,15,2,2,6,4,1,0.5563052243688253,MEDIUM
1203,11th,Science,High,33,211,0.43675398423242207,95,0.39304294678094703,86,0.38375046849801564,7,2,10,6,16,3,0.528166854065873,HIGH
1204,9th,English,Medium,36,285,0.26434125827405025,72,0.6313381554666577,138,0.5357683746433051,13,4,2,0,8,2,0.7676406831906554,MEDIUM
1205,12th,History,Medium,34,236,0.16560934543823247,42,0.6233538510019001,137,0.9279446123630563,6,5,1,2,19,1,0.7658445116118893,HIGH
1206,9th,History,Low,80,7,0.3025824981352122,96,0.9188771492439598,202,0.5501238734617576,12,7,10,7,1,2,0.38938288271803645,MEDIUM
1207,12th,History,Medium,68,293,0.5802720681133383,92,0.5073473078600259,111,0.8478912795108376,10,2,9,8,18,0,0.8631565118043352,MEDIUM
1208,12th,Computer Science,Medium,27,188,0.7261707235210347,84,0.6924567210486842,152,0.3856513862470905,7,1,2,2,8,0,0.49826055449883627,MEDIUM
1209,10th,History,High,22,80,0.7966188306685729,79,0.8204499049988674,180,0.9742638001352335,9,7,10,5,7,3,0.6163721867207601,MEDIUM
1210,9th,Mathematics,Medium,94,107,0.13864253938094537,29,0.7171403565349345,157,0.18411691010066694,7,7,4,5,18,3,0.3096467640402668,HIGH
1211,11th,History,High,46,66,0.48518755499133204,77,0.9678474914860957,212,0.6270279821577903,0,3,3,5,12,2,0.3388111928631162,MEDIUM
1212,11th,Computer Science,Medium,28,173,0.2099904252268306,66,0.721594236349839,158,0.8108990156501223,8,7,0,4,3,0,0.6616929395933824,MEDIUM
1213,9th,History,Medium,34,42,0.4880803478002047,34,0.9313035249290782,204,0.8326368876792211,5,3,0,5,5,2,0.4557214217383551,HIGH
1214,11th,English,Medium,51,186,0.49057826420826556,28,0.47153947247762007,103,0.2784529997083377,0,7,0,5,3,3,0.35938119988333506,HIGH
1215,11th,English,Low,30,199,0.5483905180410193,32,0.6925269409456054,152,0.46148129981648756,0,7,9,5,10,2,0.4499258532599284,HIGH
1216,9th,Computer Science,High,22,38,0.9035475636369155,42,0.6803141485966581,149,0.6617765552176927,12,7,8,7,9,3,0.47537728875374385,MEDIUM
1217,12th,Mathematics,Low,45,219,0.8245859523616805,52,0.9926164770980583,218,0.384294438795175,6,3,8,5,15,0,0.52571777551807,MEDIUM
1218,9th,Mathematics,Medium,26,3,0.6730487606227527,28,0.44315441937938643,97,0.692466413692132,9,3,8,2,17,1,0.4009865654768528,HIGH
1219,12th,Science,Low,74,120,0.8968665906401777,22,0.3986953788561842,87,0.44090260418143234,1,1,9,6,18,2,0.3496943750059063,HIGH
1220,11th,Computer Science,High,58,76,0.710621754854161,92,0.7281704543412942,160,0.41577969032670015,5,2,3,5,11,3,0.3343118761306801,MEDIUM
1221,11th,History,Medium,23,178,0.8369694646867677,44,0.4565845003324443,100,0.19726135434136866,12,4,3,8,13,1,0.47623787506988086,MEDIUM
1222,11th,Computer Science,Low,49,132,0.6074004708857139,90,0.7474087419552029,164,0.13532759096774116,4,1,9,3,17,1,0.2834643697204298,MEDIUM
1223,10th,Science,Low,57,228,0.5726964264678106,55,0.9807423619636855,215,0.8517464110109637,4,2,6,0,19,0,0.6980318977377189,MEDIUM
1224,12th,Computer Science,High,70,275,0.7516875184951463,39,0.9625541967782203,211,0.5405900429404668,9,5,2,5,0,3,0.7029026838428534,MEDIUM
1225,10th,Computer Science,Low,97,151,0.11772038077817598,100,0.4617721172507986,101,0.606585819888106,14,2,9,8,12,2,0.6306343279552424,MEDIUM
1226,10th,Science,High,55,163,0.7213398144682811,73,0.41962744374850425,92,0.4349989202756325,11,2,2,7,2,1,0.537999568110253,MEDIUM
1227,9th,Mathematics,Medium,79,289,0.9410663965639282,38,0.692517501013782,152,0.22306784092639342,5,2,3,1,13,3,0.5412271363705574,MEDIUM
1228,10th,History,Medium,70,108,0.7425478718440787,79,0.7107441017562051,156,0.5046147979220859,13,1,10,2,17,3,0.5191792525021677,MEDIUM
1229,9th,Science,Low,95,125,0.13311435186749665,56,0.7635750499664551,167,0.30606137022805185,10,2,5,7,18,1,0.42242454809122076,MEDIUM
1230,9th,English,Medium,68,239,0.4400970766954515,22,0.8190436481907659,180,0.8539147420994895,15,7,0,8,0,0,0.8602325635064625,MEDIUM
1231,10th,Mathematics,Medium,34,145,0.8286231720441575,38,0.7206701174704029,158,0.9881096842670408,7,2,10,7,14,3,0.6819105403734831,MEDIUM
1232,12th,English,Low,92,251,0.962747695039978,72,0.3782271026037639,83,0.9001865219282251,4,5,2,0,15,0,0.7480746087712901,MEDIUM
1233,12th,Mathematics,Medium,47,182,0.43314702007273953,65,0.8531105793986133,187,0.5754468393330674,7,5,4,2,9,1,0.5661787357332271,MEDIUM
1234,12th,History,Low,44,71,0.8570746502892173,99,0.35566202916723816,78,0.66531857066384,4,3,10,7,19,1,0.41412742826553606,MEDIUM
1235,12th,History,High,99,218,0.8774288877713616,75,0.31399488035203443,69,0.9533102884653144,9,6,3,0,3,0,0.7919907820527924,LOW
1236,12th,Computer Science,High,55,206,0.21095775939344502,89,0.8387607376283135,184,0.5848137402298527,14,1,7,6,10,0,0.6952588294252744,MEDIUM
1237,10th,English,High,23,172,0.8612096200468186,50,0.6838501971049731,150,0.6747302109623955,5,2,8,3,15,0,0.5658920843849582,MEDIUM
1238,10th,Mathematics,Low,40,140,0.3918249060747536,72,0.7890139930105662,173,0.6663065533680954,7,3,7,6,4,2,0.5465226213472383,MEDIUM
1239,11th,History,Low,84,271,0.6339139494088756,53,0.5679231269453191,124,0.7373090366312186,1,3,10,3,18,0,0.6695902813191541,MEDIUM
1240,12th,Science,Medium,88,213,0.5850659074207789,50,0.3077647454671447,67,0.676256589620487,6,1,10,7,10,0,0.6345026358481949,MEDIUM
1241,10th,History,Medium,29,268,0.6967484773625086,79,0.5317107443917177,116,0.7036348582500155,2,6,8,5,17,0,0.6654539433000062,MEDIUM
1242,11th,Science,Medium,69,19,0.7664181858502572,30,0.7256946630461998,159,0.7533050250095185,8,3,7,7,14,2,0.43332201000380743,MEDIUM
1243,12th,Mathematics,Medium,29,65,0.4967929878567221,25,0.4579921493290768,100,0.8281893067011539,9,3,9,0,1,3,0.5379423893471282,HIGH
1244,9th,History,Medium,35,146,0.8994797399342191,46,0.7814630335430519,171,0.4627494723367037,6,1,0,8,12,2,0.45976645560134816,MEDIUM
1245,11th,History,Low,57,164,0.8285485794054052,26,0.8560807069243614,188,0.7712505858345204,14,4,6,8,11,3,0.7138335676671416,MEDIUM
1246,10th,Mathematics,Low,86,5,0.8068789833830737,68,0.6179868988558914,135,0.19018338323856607,2,3,8,5,13,0,0.10940668662875977,MEDIUM
1247,9th,History,High,39,13,0.5124221577408626,91,0.9130049086484173,200,0.8885693190173757,14,5,0,8,0,0,0.5594277276069503,MEDIUM
1248,9th,Science,High,88,131,0.13381559726014916,79,0.8983715951983824,197,0.36103987711827257,7,7,9,5,11,2,0.41241595084730903,MEDIUM
1249,9th,History,High,89,242,0.54303076574105,52,0.9146405669542836,201,0.46311428267855537,9,3,0,5,12,2,0.6279123797380888,MEDIUM
1250,11th,English,High,44,230,0.9086009807297646,66,0.7627259228597845,167,0.8232493713917576,1,1,9,3,2,1,0.649299748556703,MEDIUM
1251,10th,Computer Science,Low,73,227,0.27140514004676697,63,0.5133522997715059,112,0.6732883342819052,9,1,1,2,2,2,0.6919820003794287,MEDIUM
1252,9th,Science,Low,31,161,0.9843332248095291,98,0.6368758976601003,140,0.3777651908660513,11,6,4,2,0,2,0.5124394096797539,MEDIUM
1253,12th,English,Low,84,282,0.8269215580118542,46,0.7973574546717639,175,0.30285920001217626,7,7,7,1,10,0,0.5904770133382039,MEDIUM
1254,9th,Mathematics,Medium,73,262,0.7388468130538582,41,0.4473945572838009,98,0.9619430038395309,6,4,7,3,3,0,0.8141105348691458,MEDIUM
1255,9th,Science,Medium,86,130,0.7094439621300886,66,0.8171904564781685,179,0.17899872492842814,11,4,9,8,10,0,0.3915994899713713,MEDIUM
1256,11th,Computer Science,High,40,224,0.6283232937403863,67,0.6836620319651281,150,0.10390159774840715,4,6,3,6,1,2,0.3935606390993629,HIGH
1257,11th,Computer Science,Medium,24,257,0.7486032909242188,49,0.3672122081984943,80,0.7056414120577152,3,6,6,2,18,1,0.6649232314897529,MEDIUM
1258,10th,Mathematics,Low,77,233,0.4797150005973885,21,0.690100428900117,151,0.6530269843742665,10,5,6,7,11,0,0.7052107937497065,MEDIUM
1259,12th,Mathematics,High,98,23,0.8607592972181167,34,0.34674329674873827,76,0.7638525666566054,9,7,8,8,12,1,0.4562076933293088,MEDIUM
1260,11th,Science,High,23,270,0.7267113604857527,66,0.3100150995326354,68,0.7584704484481422,11,5,8,0,16,1,0.8100548460459236,MEDIUM
1261,9th,History,Medium,38,94,0.7941278011415942,46,0.9227393689350991,203,0.8769332145394209,13,3,2,0,18,2,0.649439952482435,MEDIUM
1262,10th,Mathematics,High,100,141,0.8132386799493816,90,0.6429412781231463,141,0.9298977313676111,9,4,10,8,3,2,0.6799590925470445,LOW
1263,9th,History,Medium,74,181,0.18286304113801227,46,0.6803027585282273,149,0.7975221294320974,0,5,7,8,5,0,0.5603421851061724,HIGH
1264,9th,English,Medium,80,205,0.15007669541896415,32,0.4959564401411868,109,0.3090635214598871,12,3,4,6,2,3,0.5569587419172882,HIGH
1265,11th,Computer Science,High,91,80,0.8208872816362622,74,0.6799213036202454,149,0.5171465604690768,3,2,4,2,10,2,0.3535252908542974,MEDIUM
1266,10th,History,Medium,43,273,0.3334456189344216,36,0.41820808450481295,92,0.6775437165903001,5,3,7,3,11,1,0.7016841533027868,HIGH
1267,12th,Computer Science,Medium,87,275,0.6237728267606328,94,0.8219520581691675,180,0.5854287419602678,14,7,5,6,11,2,0.7875048301174404,LOW
1268,12th,History,Medium,38,207,0.4993397696970876,78,0.87634441228272,192,0.24300776119116224,5,5,9,8,17,2,0.4398697711431315,MEDIUM
1269,11th,English,Medium,43,295,0.11983528330087082,29,0.8991130459434822,197,0.6303457275616411,1,7,9,7,13,1,0.6588049576913231,HIGH
1270,11th,Mathematics,High,73,38,0.13625313234964434,52,0.374656902199551,82,0.897875784490578,8,3,0,7,10,2,0.5164836471295646,HIGH
1271,10th,English,Low,40,287,0.8444127180509161,97,0.6904280802413549,151,0.47666550093858795,12,7,3,0,16,2,0.7333328670421019,MEDIUM
1272,12th,Mathematics,Low,100,123,0.6469098053398514,56,0.8661256788908229,190,0.7020395419918631,12,7,8,5,15,0,0.6048158167967453,LOW
1273,12th,Mathematics,Medium,91,282,0.5714587708631604,27,0.38975154174867177,85,0.6543408576487043,0,2,4,5,2,1,0.6377363430594818,HIGH
1274,12th,Computer Science,Medium,38,179,0.9499168751245752,52,0.36966568572185365,81,0.4393388231690645,3,5,3,4,3,3,0.45440219593429254,HIGH
1275,9th,English,Medium,94,96,0.2558035233359604,26,0.8718593990690147,191,0.6087440864325095,3,3,10,0,7,3,0.4114976345730038,HIGH
1276,12th,History,Low,72,190,0.3321737556929187,53,0.8577152272238557,188,0.2891908305089749,1,5,9,2,10,3,0.38234299887025663,HIGH
1277,9th,English,Medium,69,73,0.7810651704120645,90,0.6140851958744276,135,0.5914965328256687,7,6,0,3,12,2,0.4272652797969342,MEDIUM
1278,10th,Computer Science,High,42,272,0.7977117051621365,26,0.3767978182020454,82,0.8189466314413413,10,6,8,6,11,1,0.8235786525765365,MEDIUM
1279,9th,Mathematics,High,56,48,0.46440747679524796,60,0.6612862101218662,145,0.7830529926321397,1,3,7,4,4,3,0.3905545303861892,HIGH
1280,10th,Computer Science,High,47,209,0.955880591179384,74,0.5763622400032663,126,0.4221590948263645,1,1,2,1,15,2,0.4608636379305458,MEDIUM
1281,12th,Science,Low,95,115,0.9444291199436535,26,0.6629832017308088,145,0.20087669431585792,14,5,8,2,0,3,0.42035067772634316,MEDIUM
1282,12th,Science,Medium,99,22,0.11116874355414358,37,0.6079266414179079,133,0.8199483085358793,1,5,0,0,8,0,0.3706459900810184,HIGH
1283,10th,History,Medium,99,97,0.25509511210665253,62,0.6979600893736224,153,0.33853518054507054,14,6,3,5,13,2,0.4514140722180282,MEDIUM
1284,11th,Computer Science,Medium,97,189,0.8381974975154841,97,0.8089908029593056,177,0.14773939049086096,0,6,4,7,7,3,0.3110957561963444,MEDIUM
1285,10th,History,Low,90,181,0.40169501634340754,59,0.8424019325556009,185,0.5006736641944026,12,7,3,3,2,2,0.6016027990110945,MEDIUM
1286,11th,History,Low,40,147,0.18591641082984556,72,0.7542875387664908,165,0.7655234765918928,4,5,3,1,6,1,0.5555427239700904,MEDIUM
1287,9th,Science,Low,40,22,0.8064992569812253,33,0.4392584305324749,96,0.8276440064402689,10,5,8,3,3,2,0.49372426924277424,MEDIUM
1288,9th,History,Low,60,104,0.5091251550176885,40,0.5779861179235833,127,0.9839819342997406,15,6,4,3,14,1,0.732259440386563,MEDIUM
1289,9th,Science,High,54,162,0.5431697080438347,76,0.34985682011500513,76,0.2704669156271112,3,3,0,4,11,3,0.36418676625084456,HIGH
1290,12th,Mathematics,Low,20,66,0.26773244993455414,65,0.61617160965262,135,0.3644153654144795,1,4,6,2,8,0,0.24709947949912517,HIGH
1291,9th,Computer Science,Low,97,289,0.694805548545035,45,0.9792375889073957,215,0.6485414486315475,0,7,5,8,17,3,0.6447499127859524,MEDIUM
1292,11th,History,Low,86,288,0.5961171863103559,43,0.7492114953137075,164,0.8302093274044223,0,3,8,6,12,3,0.7160837309617689,MEDIUM
1293,9th,Science,Medium,89,45,0.28600564401016826,24,0.4082287602644478,89,0.31066751911824314,1,2,3,8,2,1,0.1976003409806306,HIGH
1294,10th,English,Medium,23,80,0.4062983575952861,61,0.48800436184280277,107,0.4689230053363833,0,1,9,6,6,3,0.29423586880122,HIGH
1295,10th,History,Medium,20,146,0.6371913586025548,62,0.34520155241178274,75,0.4675606016072429,8,3,5,3,18,2,0.48835757397623053,HIGH
1296,12th,Mathematics,High,40,221,0.9323850298900691,51,0.42768972310637615,94,0.795643059788489,14,3,9,4,7,1,0.799590557248729,MEDIUM
1297,10th,Mathematics,High,71,14,0.9283387152893425,25,0.6414891504344444,141,0.31683898511102926,1,5,6,6,10,0,0.1587355940444117,MEDIUM
1298,11th,English,Low,72,120,0.35911531395773466,93,0.5413994670000428,119,0.9718826992263349,2,7,3,5,4,2,0.5754197463572006,MEDIUM
1299,9th,Science,Medium,99,77,0.7620588799838964,86,0.4427736221161367,97,0.5594174313719161,8,2,8,8,15,0,0.4331003058820998,MEDIUM
1300,12th,History,High,75,294,0.7979671724714286,26,0.40261888949399927,88,0.3538601529447827,4,7,0,2,2,3,0.5868773945112464,HIGH
1301,9th,Science,Medium,92,240,0.8279407899845153,48,0.7592497818840441,167,0.35585565374663797,13,5,0,7,0,0,0.6356755948319885,MEDIUM
1302,9th,Mathematics,High,85,17,0.613686056276332,53,0.6906716638109958,151,0.11646998803357345,12,6,2,3,9,3,0.22925466188009608,MEDIUM
1303,11th,Science,High,86,255,0.10945719828962902,26,0.8898482185504075,195,0.723187801680661,7,7,8,8,9,2,0.7226084540055978,MEDIUM
1304,10th,Mathematics,Low,52,276,0.7855086569016236,100,0.42827702000942736,94,0.798353472408038,6,5,4,0,15,2,0.7673413889632152,MEDIUM
1305,10th,Science,Low,42,26,0.19593770484641504,96,0.8935898219497722,196,0.12918499563132063,14,4,0,4,10,1,0.2730073315858616,MEDIUM
1306,9th,English,High,25,1,0.20518424759836165,77,0.7045378207918993,154,0.6273410852178579,15,1,4,3,18,2,0.45226976742047653,HIGH
1307,12th,Computer Science,Low,66,294,0.6450623223815374,50,0.4863562357858009,106,0.8035054009933796,13,4,5,4,19,3,0.8867354937306853,MEDIUM
1308,10th,English,High,77,238,0.9851684689227714,92,0.49148719839795785,108,0.438616043551902,5,5,3,5,12,1,0.5594464174207608,MEDIUM
1309,12th,English,High,24,12,0.3182855259392199,64,0.5732662731006967,126,0.48946742456922077,12,1,6,0,14,3,0.37178696982768833,HIGH
1310,10th,Computer Science,Medium,96,183,0.6812297920460868,66,0.6220890516667559,136,0.4254624099209262,1,3,10,7,9,0,0.42751829730170376,MEDIUM
1311,12th,Computer Science,Low,96,193,0.37328828116384094,96,0.35775355931581787,78,0.3840856467098266,15,7,2,2,3,1,0.610967592017264,MEDIUM
1312,11th,History,Low,28,55,0.9088535022494767,100,0.8893994159664296,195,0.5420275512867287,13,2,4,6,18,3,0.4634776871813582,MEDIUM
1313,12th,History,Low,22,229,0.6341652029024777,91,0.3850787485269358,84,0.2494905941199021,12,4,5,6,14,3,0.5651295709812942,MEDIUM
1314,11th,English,Medium,80,27,0.2867295948908238,92,0.6384218901209171,140,0.4966189131086731,3,2,6,8,5,2,0.2746475652434693,HIGH
1315,11th,English,Medium,83,70,0.3359179454008855,92,0.5680777632336452,124,0.9476426118449849,8,5,9,6,16,1,0.5790570447379939,MEDIUM
1316,12th,Mathematics,Medium,65,209,0.48923265737630883,59,0.6586009590183599,144,0.12466188801749194,6,1,1,7,12,3,0.4085314218736635,HIGH
1317,11th,Mathematics,Low,75,183,0.20983920582683144,49,0.9212377619477203,202,0.2482690742677259,2,6,4,3,19,2,0.36997429637375706,HIGH
1318,9th,History,Low,58,40,0.1708600314371335,81,0.9923618378992742,218,0.7999321515817789,5,7,6,3,16,0,0.43997286063271157,MEDIUM
1319,11th,History,Low,32,259,0.7120552561731605,90,0.31418996087793083,69,0.21885138092234052,7,7,6,7,14,1,0.5262072190356029,MEDIUM
1320,10th,Mathematics,Medium,60,83,0.4664485558802083,36,0.575267602207636,126,0.34415280955247096,7,3,2,3,6,1,0.3416611238209884,HIGH
1321,12th,Mathematics,Medium,30,45,0.7536032126832494,24,0.8723273716420705,191,0.5093550316399202,7,1,7,3,10,1,0.3570753459893014,MEDIUM
1322,9th,Science,High,60,158,0.19905238039385936,100,0.5286220161833839,116,0.9488460318769941,12,6,0,2,17,1,0.7502050794174644,MEDIUM
1323,12th,Science,Medium,94,6,0.6488789931109862,20,0.7543253231429652,165,0.2651510685732125,7,2,3,2,19,3,0.20739376076261834,HIGH
1324,10th,Mathematics,High,66,135,0.4989761140327664,99,0.9945814426365223,218,0.9307761346038848,9,2,2,3,18,0,0.672310453841554,LOW
1325,10th,Science,Low,68,182,0.15219878901132572,100,0.7527399021711606,165,0.7466720614415673,14,3,3,1,7,2,0.7280021579099603,MEDIUM
1326,10th,Computer Science,Medium,84,196,0.5903217804483792,50,0.37783396433628824,83,0.7040304205688548,5,6,10,2,17,3,0.6096121682275419,MEDIUM
1327,11th,History,Low,54,171,0.1745238472430912,54,0.8900523698677898,195,0.7511882716450289,10,6,8,1,9,3,0.6618086419913449,MEDIUM
1328,11th,History,Low,54,275,0.8449477730119073,91,0.9766602061047707,214,0.1281219570724037,14,3,10,5,17,1,0.6045821161622948,MEDIUM
1329,12th,Mathematics,Low,86,77,0.668761718851026,49,0.7987558949092073,175,0.1890102349625674,9,1,7,2,16,3,0.29827076065169367,MEDIUM
1330,12th,English,Low,23,177,0.6012707803844035,34,0.5933476698901492,130,0.40135737586620557,10,4,10,1,8,0,0.5298762836798155,MEDIUM
1331,9th,Mathematics,Medium,43,26,0.22012210402269314,75,0.963880122741797,212,0.1665707798338099,2,1,3,8,2,3,0.1279616452668573,HIGH
1332,9th,Science,Low,55,119,0.3587114021536747,79,0.9780004105344389,215,0.9888307385458798,8,7,7,7,14,3,0.6608656287516853,MEDIUM
